"","tipocomprobantecodigo","comprobantecodigo"
"3596","FACB2",9819
"3597","FACB2",9843
"3598","FACB2",9923
"3599","FACB2",9947
"3600","FACB2",10063
"3601","FACB2",10118
"3602","FACB2",10136
"3603","FACB2",10197
"3604","FACB2",10284
"3605","FACB2",10323
"3606","FACB2",10474
"3607","FACB2",10571
"3608","FACB2",10649
"3609","FACB2",10702
"3610","FACB2",10731
"3611","FACB2",10802
"3612","FACB2",10897
"3613","FACB2",11015
"3614","FACB2",11158
"3615","FACB2",11202
"3616","FACB2",11283
"3617","FACB2",11325
"3618","FACB2",11378
"3619","FACB2",11426
"3620","FACB2",11566
"3621","FACB2",11605
"3622","FACB2",11615
"3623","FACB2",11741
"3624","FACB2",11779
"3625","FACB2",11810
"3626","FACB2",11982
"3627","FACB2",12060
"3628","FACB2",12107
"3629","FACB2",12155
"3630","FACB2",12178
"3631","FACB2",12339
"3632","FACB2",12359
"3633","FACB2",12386
"3634","FACB2",12468
"3635","FACB2",12514
"3636","FACB2",12577
"3637","FACB2",12670
"3638","FACB2",12721
"3639","FACB2",12747
"3640","FACB2",12886
"3641","FACB2",12890
"3642","FACB2",12961
"3643","FACB2",13183
"3644","FACB2",7025
"3645","FACB2",7366
"3646","FACB2",7523
"3647","FACB2",7793
"3648","FACB2",7922
"3649","FACB2",8075
"3650","FACB2",8337
"3651","FACB2",8361
"3652","FACB2",8575
"3653","FACB2",8708
"3654","FACB2",8828
"3655","FACB2",9053
"3656","FACB2",9208
"3657","FACB2",9299
"3658","FACB2",9391
"3659","FACB2",9392
"3660","FACB2",9464
"3661","FACB2",9740
"3662","FACB2",9877
"3663","FACB2",10100
"3664","FACB2",10101
"3665","FACB2",10223
"3666","FACB2",10454
"3667","FACB2",10487
"3668","FACB2",10684
"3669","FACB2",10720
"3670","FACB2",10781
"3671","FACB2",10976
"3672","FACB2",11041
"3673","FACB2",11176
"3674","FACB2",11235
"3675","FACB2",11391
"3676","FACB2",11440
"3677","FACB2",11568
"3678","FACB2",11736
"3679","FACB2",11969
"3680","FACB2",12213
"3681","FACB2",12446
"3682","FACB2",12598
"3683","FACB2",12704
"3684","FACB2",12829
"3685","FACB2",12932
"3686","FACB2",13077
"3687","FACB2",13158
"3688","FACB2",7585
"3689","FACA2",2352
"3690","FACA2",2420
"3691","FACA2",2453
"3692","FACA2",2503
"3693","FACA2",2549
"3694","FACA2",2584
"3695","FACA2",2637
"3696","FACA2",2674
"3697","FACA2",2732
"3698","FACA2",2810
"3699","FACA2",2864
"3700","FACA2",2956
"3701","FACA2",2958
"3702","FACA2",3020
"3703","FACA2",3093
"3704","FACA2",3135
"3705","FACA2",3302
"3706","FACA2",3342
"3707","FACA2",3411
"3708","FACA2",3412
"3709","FACA2",3479
"3710","FACA2",3501
"3711","FACA2",3542
"3712","FACA2",3567
"3713","FACA2",3605
"3714","FACA2",3611
"3715","FACA2",3663
"3716","FACA2",3755
"3717","FACA2",3766
"3718","FACA2",3785
"3719","FACA2",3799
"3720","FACA2",3862
"3721","FACA2",3877
"3722","FACA2",3945
"3723","FACA2",3972
"3724","FACA2",4070
"3725","FACA2",4081
"3726","FACA2",4124
"3727","FACA2",4148
"3728","FACA2",4167
"3729","FACA2",4187
"3730","FACB2",6999
"3731","FACB2",7139
"3732","FACB2",7154
"3733","FACB2",7244
"3734","FACB2",7380
"3735","FACB2",7436
"3736","FACB2",7500
"3737","FACB2",7665
"3738","FACB2",7751
"3739","FACB2",7994
"3740","FACB2",8012
"3741","FACB2",8119
"3742","FACB2",8210
"3743","FACB2",8300
"3744","FACB2",8372
"3745","FACB2",8453
"3746","FACB2",8493
"3747","FACB2",8529
"3748","FACB2",8536
"3749","FACB2",8631
"3750","FACB2",8722
"3751","FACB2",8793
"3752","FACB2",8917
"3753","FACB2",8928
"3754","FACB2",8947
"3755","FACB2",9069
"3756","FACB2",9120
"3757","FACB2",9213
"3758","FACB2",9214
"3759","FACB2",9247
"3760","FACB2",9322
"3761","FACB2",9383
"3762","FACB2",9471
"3763","FACB2",9499
"3764","FACB2",9531
"3765","FACB2",9565
"3766","FACB2",9566
"3767","FACB2",9684
"3768","FACB2",9695
"3769","FACB2",9774
"3770","FACB2",9785
"3771","FACB2",9832
"3772","FACB2",9838
"3773","FACB2",9941
"3774","FACB2",10029
"3775","FACB2",10079
"3776","FACB2",10097
"3777","FACB2",10104
"3778","FACB2",10105
"3779","FACB2",10175
"3780","FACB2",10190
"3781","FACB2",10195
"3782","FACB2",10228
"3783","FACB2",10365
"3784","FACB2",10367
"3785","FACB2",10419
"3786","FACB2",10464
"3787","FACB2",10479
"3788","FACB2",10573
"3789","FACB2",10602
"3790","FACB2",10709
"3791","FACB2",10724
"3792","FACB2",10780
"3793","FACB2",10797
"3794","FACB2",10862
"3795","FACB2",10894
"3796","FACB2",10902
"3797","FACB2",10963
"3798","FACB2",11007
"3799","FACB2",11011
"3800","FACB2",11073
"3801","FACB2",11169
"3802","FACB2",11170
"3803","FACB2",11280
"3804","FACB2",11399
"3805","FACB2",11422
"3806","FACB2",11435
"3807","FACB2",11505
"3808","FACB2",11533
"3809","FACB2",11535
"3810","FACB2",11563
"3811","FACB2",11606
"3812","FACB2",11637
"3813","FACB2",11697
"3814","FACB2",11704
"3815","FACB2",11787
"3816","FACB2",11893
"3817","FACB2",11968
"3818","FACB2",11983
"3819","FACB2",11991
"3820","FACB2",12061
"3821","FACB2",12093
"3822","FACB2",12111
"3823","FACB2",12126
"3824","FACB2",12214
"3825","FACB2",12238
"3826","FACB2",12255
"3827","FACB2",12323
"3828","FACB2",12331
"3829","FACB2",12422
"3830","FACB2",12471
"3831","FACB2",12640
"3832","FACB2",12673
"3833","FACB2",12701
"3834","FACB2",12727
"3835","FACB2",12730
"3836","FACB2",12903
"3837","FACB2",12916
"3838","FACB2",12927
"3839","FACB2",12937
"3840","FACB2",12972
"3841","FACB2",13151
"3842","FACB2",13169
"3843","FACB2",7668
"3844","FACB2",11572
"3845","FACB2",12394
"3846","FACB2",12234
"3847","FACB2",7026
"3848","FACB2",7321
"3849","FACB2",7789
"3850","FACB2",8368
"3851","FACB2",8750
"3852","FACB2",9009
"3853","FACB2",10033
"3854","FACB2",10437
"3855","FACB2",10867
"3856","FACB2",11213
"3857","FACB2",12680
"3858","FACB2",12795
"3859","FACB2",13095
"3860","FACB2",6923
"3861","FACB2",7046
"3862","FACB2",7353
"3863","FACB2",7548
"3864","FACB2",7705
"3865","FACB2",7884
"3866","FACB2",8049
"3867","FACB2",8171
"3868","FACB2",8768
"3869","FACB2",9221
"3870","FACB2",9861
"3871","FACB2",9915
"3872","FACB2",9926
"3873","FACB2",10051
"3874","FACB2",10534
"3875","FACB2",10926
"3876","FACB2",10928
"3877","FACB2",11153
"3878","FACB2",11453
"3879","FACB2",11639
"3880","FACB2",12644
"3881","FACB2",13073
"3882","FACB2",13166
"3883","FACA2",2439
"3884","FACA2",2568
"3885","FACA2",2834
"3886","FACA2",2848
"3887","FACA2",2992
"3888","FACA2",3054
"3889","FACA2",3120
"3890","FACA2",3150
"3891","FACA2",3196
"3892","FACA2",3214
"3893","FACA2",3309
"3894","FACA2",3353
"3895","FACA2",3425
"3896","FACA2",3491
"3897","FACA2",3559
"3898","FACA2",3575
"3899","FACA2",3586
"3900","FACA2",3702
"3901","FACA2",3821
"3902","FACA2",3873
"3903","FACA2",3965
"3904","FACA2",4160
"3905","FACA2",2649
"3906","FACA2",2715
"3907","FACA2",2790
"3908","FACA2",2843
"3909","FACA2",2906
"3910","FACA2",3011
"3911","FACA2",3042
"3912","FACA2",3064
"3913","FACA2",3109
"3914","FACA2",3124
"3915","FACA2",3207
"3916","FACA2",3230
"3917","FACA2",3260
"3918","FACA2",3283
"3919","FACA2",3332
"3920","FACA2",3357
"3921","FACA2",3421
"3922","FACA2",3462
"3923","FACA2",3500
"3924","FACA2",3543
"3925","FACA2",3579
"3926","FACA2",3604
"3927","FACA2",3660
"3928","FACA2",3666
"3929","FACA2",3728
"3930","FACA2",3782
"3931","FACA2",3855
"3932","FACA2",3875
"3933","FACA2",3984
"3934","FACA2",4069
"3935","FACA2",4085
"3936","FACA2",4137
"3937","FACA2",4154
"3938","FACA2",4177
"3939","FACA2",4204
"3940","FACA2",4209
"3941","FAECA",93
"3942","FAECA",110
"3943","FAECA",139
"3944","FAECA",155
"3945","FAECA",178
"3946","FAECA",203
"3947","FAECA",221
"3948","FAECA",242
"3949","FACB2",6992
"3950","FACB2",7267
"3951","FACB2",7388
"3952","FACB2",7438
"3953","FACB2",7574
"3954","FACB2",7704
"3955","FACB2",7819
"3956","FACB2",7981
"3957","FACB2",8141
"3958","FACB2",8201
"3959","FACB2",8292
"3960","FACB2",8602
"3961","FACB2",8607
"3962","FACB2",8802
"3963","FACB2",8936
"3964","FACB2",9110
"3965","FACB2",9270
"3966","FACB2",9498
"3967","FACB2",9576
"3968","FACB2",9689
"3969","FACB2",9735
"3970","FACB2",10083
"3971","FACB2",10208
"3972","FACB2",10492
"3973","FACB2",10698
"3974","FACB2",10999
"3975","FACB2",11067
"3976","FACB2",11154
"3977","FACB2",11314
"3978","FACB2",11532
"3979","FACB2",11750
"3980","FACB2",11857
"3981","FACB2",12345
"3982","FACB2",12524
"3983","FACB2",12859
"3984","FACB2",12982
"3985","FACB2",6939
"3986","FACB2",7094
"3987","FACB2",7180
"3988","FACB2",7311
"3989","FACB2",7513
"3990","FACB2",7696
"3991","FACB2",7815
"3992","FACB2",7999
"3993","FACB2",8139
"3994","FACB2",8254
"3995","FACB2",8474
"3996","FACB2",8621
"3997","FACB2",8639
"3998","FACB2",8770
"3999","FACB2",8834
"4000","FACB2",8953
"4001","FACB2",9037
"4002","FACB2",9202
"4003","FACB2",9287
"4004","FACB2",9367
"4005","FACB2",9541
"4006","FACB2",9619
"4007","FACB2",9699
"4008","FACB2",9732
"4009","FACB2",9755
"4010","FACB2",9967
"4011","FACB2",10026
"4012","FACB2",10153
"4013","FACB2",10283
"4014","FACB2",10413
"4015","FACB2",10525
"4016","FACB2",10775
"4017","FACB2",10985
"4018","FACB2",11107
"4019","FACB2",11175
"4020","FACB2",11179
"4021","FACB2",11417
"4022","FACB2",11638
"4023","FACB2",11705
"4024","FACB2",11927
"4025","FACB2",11998
"4026","FACB2",12049
"4027","FACB2",12117
"4028","FACB2",12395
"4029","FACB2",12556
"4030","FACB2",12659
"4031","FACB2",12943
"4032","FACB2",12957
"4033","FACB2",13004
"4034","FACB2",13089
"4035","FACB2",6984
"4036","FACB2",7233
"4037","FACB2",7389
"4038","FACB2",7598
"4039","FACB2",7795
"4040","FACB2",7930
"4041","FACB2",8147
"4042","FACB2",8338
"4043","FACB2",8377
"4044","FACB2",8564
"4045","FACB2",8709
"4046","FACB2",8796
"4047","FACB2",8948
"4048","FACB2",9139
"4049","FACB2",9324
"4050","FACB2",9869
"4051","FACB2",9919
"4052","FACB2",10213
"4053","FACB2",10251
"4054","FACB2",10300
"4055","FACB2",10526
"4056","FACB2",10689
"4057","FACB2",10836
"4058","FACB2",10935
"4059","FACB2",11013
"4060","FACB2",11130
"4061","FACB2",11181
"4062","FACB2",11354
"4063","FACB2",11536
"4064","FACB2",11667
"4065","FACB2",11743
"4066","FACB2",11929
"4067","FACB2",12012
"4068","FACB2",12016
"4069","FACB2",12024
"4070","FACB2",12130
"4071","FACB2",12312
"4072","FACB2",12441
"4073","FACB2",12523
"4074","FACB2",12717
"4075","FACB2",12869
"4076","FACB2",13042
"4077","FACB2",13126
"4078","FACB2",6922
"4079","FACB2",7048
"4080","FACB2",7409
"4081","FACB2",7577
"4082","FACB2",7769
"4083","FACB2",8130
"4084","FACB2",8412
"4085","FACB2",8476
"4086","FACB2",8783
"4087","FACB2",9123
"4088","FACB2",9282
"4089","FACB2",9690
"4090","FACB2",9911
"4091","FACB2",10376
"4092","FACB2",10688
"4093","FACB2",10921
"4094","FACB2",11301
"4095","FACB2",11775
"4096","FACB2",12503
"4097","FACB2",13018
"4098","FACB2",13112
"4099","FACA2",2506
"4100","FACA2",2604
"4101","FACA2",2718
"4102","FACA2",2868
"4103","FACA2",3211
"4104","FACA2",3354
"4105","FACA2",3688
"4106","FACA2",3898
"4107","FACA2",4005
"4108","FACA2",4165
"4109","FACA2",4176
"4110","FAECA",284
"4111","FACA2",2460
"4112","FACA2",2562
"4113","FACA2",2665
"4114","FACA2",2740
"4115","FACA2",2805
"4116","FACA2",3039
"4117","FACA2",3175
"4118","FACA2",3195
"4119","FACA2",3381
"4120","FACA2",3429
"4121","FACA2",3480
"4122","FACA2",3686
"4123","FACA2",3764
"4124","FACA2",3886
"4125","FACA2",3910
"4126","FACA2",3941
"4127","FACA2",4077
"4128","FACA2",4201
"4129","FAECA",102
"4130","FAECA",364
"4131","FACA2",3155
"4132","FACB2",7034
"4133","FACB2",7626
"4134","FACB2",7937
"4135","FACB2",8339
"4136","FACB2",8568
"4137","FACB2",10022
"4138","FACB2",10670
"4139","FACB2",12202
"4140","FACB2",12307
"4141","FACB2",12830
"4142","FACA2",2393
"4143","FACA2",2770
"4144","FACA2",3684
"4145","FACA2",3917
"4146","FACA2",2369
"4147","FACA2",2532
"4148","FACA2",2585
"4149","FACA2",2878
"4150","FACA2",2988
"4151","FACA2",3158
"4152","FACA2",3249
"4153","FACA2",3678
"4154","FACA2",3825
"4155","FACA2",3899
"4156","FACA2",4151
"4157","FACB2",7170
"4158","FACB2",7417
"4159","FACB2",7662
"4160","FACB2",8056
"4161","FACB2",8198
"4162","FACB2",8359
"4163","FACB2",8379
"4164","FACB2",8515
"4165","FACB2",8526
"4166","FACB2",8778
"4167","FACB2",8822
"4168","FACB2",8945
"4169","FACB2",9401
"4170","FACB2",9402
"4171","FACB2",9460
"4172","FACB2",9491
"4173","FACB2",9561
"4174","FACB2",9701
"4175","FACB2",9792
"4176","FACB2",9793
"4177","FACB2",10159
"4178","FACB2",10161
"4179","FACB2",10163
"4180","FACB2",10543
"4181","FACB2",10544
"4182","FACB2",10727
"4183","FACB2",10765
"4184","FACB2",10766
"4185","FACB2",11272
"4186","FACB2",11312
"4187","FACB2",11372
"4188","FACB2",11373
"4189","FACB2",11375
"4190","FACB2",11388
"4191","FACB2",11754
"4192","FACB2",11761
"4193","FACB2",11871
"4194","FACB2",12088
"4195","FACB2",12101
"4196","FACB2",12262
"4197","FACB2",12292
"4198","FACB2",12293
"4199","FACB2",12362
"4200","FACB2",12562
"4201","FACB2",12837
"4202","FACB2",12841
"4203","FACB2",12898
"4204","FACB2",13001
"4205","FACB2",13130
"4206","FACB2",13148
"4207","FACB2",7036
"4208","FACB2",7332
"4209","FACB2",7529
"4210","FACB2",7762
"4211","FACB2",7943
"4212","FACB2",8189
"4213","FACB2",8895
"4214","FACB2",9235
"4215","FACB2",9876
"4216","FACB2",11485
"4217","FACB2",12325
"4218","FACB2",7462
"4219","FACB2",7561
"4220","FACB2",7689
"4221","FACB2",8129
"4222","FACB2",10038
"4223","FACB2",11250
"4224","FACB2",11321
"4225","FACB2",12064
"4226","FACB2",12625
"4227","FACB2",12694
"4228","FACA2",2750
"4229","FACA2",2786
"4230","FACA2",2842
"4231","FACA2",2875
"4232","FACA2",2876
"4233","FACA2",2909
"4234","FACA2",2942
"4235","FACA2",2994
"4236","FACA2",3045
"4237","FACA2",3087
"4238","FACA2",3141
"4239","FACA2",3194
"4240","FACA2",3275
"4241","FACA2",3296
"4242","FACA2",3343
"4243","FACA2",3451
"4244","FACA2",3476
"4245","FACA2",3598
"4246","FACA2",3625
"4247","FACA2",3645
"4248","FACA2",3699
"4249","FACA2",3717
"4250","FACA2",3757
"4251","FACA2",3808
"4252","FACA2",3891
"4253","FACA2",3933
"4254","FACA2",3959
"4255","FACA2",3999
"4256","FACA2",4021
"4257","FACA2",4086
"4258","FACA2",4175
"4259","FAECA",99
"4260","FAECA",127
"4261","FAECA",140
"4262","FAECA",145
"4263","FAECA",157
"4264","FAECA",165
"4265","FAECA",175
"4266","FAECA",189
"4267","FAECA",210
"4268","FAECA",228
"4269","FAECA",312
"4270","FAECA",379
"4271","FAECA",388
"4272","FAECA",396
"4273","FAECA",442
"4274","FAECA",472
"4275","FAECA",496
"4276","FAECA",510
"4277","FAECA",523
"4278","FACB2",8782
"4279","FACB2",10700
"4280","FACB2",12769
"4281","FACB2",8249
"4282","FACB2",11636
"4283","FACB2",12019
"4284","FACB2",12247
"4285","FACB2",6995
"4286","FACB2",7144
"4287","FACB2",7307
"4288","FACB2",7478
"4289","FACB2",7649
"4290","FACB2",7850
"4291","FACB2",8176
"4292","FACB2",8340
"4293","FACB2",8465
"4294","FACB2",8519
"4295","FACB2",8533
"4296","FACB2",8661
"4297","FACB2",8867
"4298","FACB2",8967
"4299","FACB2",9030
"4300","FACB2",9134
"4301","FACB2",9384
"4302","FACB2",9545
"4303","FACB2",9585
"4304","FACB2",9853
"4305","FACB2",10075
"4306","FACB2",10287
"4307","FACB2",10425
"4308","FACB2",10516
"4309","FACB2",10822
"4310","FACB2",11112
"4311","FACB2",11171
"4312","FACB2",11415
"4313","FACB2",11510
"4314","FACB2",11664
"4315","FACB2",11727
"4316","FACB2",11805
"4317","FACB2",12125
"4318","FACB2",12388
"4319","FACB2",12735
"4320","FACB2",12839
"4321","FACB2",12921
"4322","FACB2",13039
"4323","FACB2",7096
"4324","FACB2",7421
"4325","FACB2",7755
"4326","FACB2",8322
"4327","FACB2",8748
"4328","FACB2",8871
"4329","FACB2",9177
"4330","FACB2",9989
"4331","FACB2",10080
"4332","FACB2",10486
"4333","FACB2",11640
"4334","FACB2",11717
"4335","FACB2",13059
"4336","FACB2",6932
"4337","FACB2",7288
"4338","FACB2",7636
"4339","FACB2",7746
"4340","FACB2",8041
"4341","FACB2",8287
"4342","FACB2",8858
"4343","FACB2",8987
"4344","FACB2",9307
"4345","FACB2",9515
"4346","FACB2",9601
"4347","FACB2",9610
"4348","FACB2",10225
"4349","FACB2",10490
"4350","FACB2",10869
"4351","FACB2",11101
"4352","FACB2",11310
"4353","FACB2",11405
"4354","FACB2",11925
"4355","FACB2",12853
"4356","FACB2",6957
"4357","FACB2",7226
"4358","FACB2",7625
"4359","FACB2",7710
"4360","FACB2",7888
"4361","FACB2",7988
"4362","FACB2",8149
"4363","FACB2",8381
"4364","FACB2",8852
"4365","FACB2",9594
"4366","FACB2",9616
"4367","FACB2",9932
"4368","FACB2",11449
"4369","FACB2",12521
"4370","FACB2",12836
"4371","FACA2",2525
"4372","FACA2",3321
"4373","FACA2",3976
"4374","FACB2",7640
"4375","FACB2",9474
"4376","FACB2",11661
"4377","FACB2",12675
"4378","FACB2",7040
"4379","FACB2",7913
"4380","FACB2",12628
"4381","FACA2",2767
"4382","FACB2",11436
"4383","FACB2",12254
"4384","FACA2",2399
"4385","FACA2",2751
"4386","FACA2",3651
"4387","FACB2",7237
"4388","FACB2",7672
"4389","FACB2",8048
"4390","FACB2",8896
"4391","FACB2",9194
"4392","FACB2",9800
"4393","FACB2",9918
"4394","FACB2",10005
"4395","FACB2",10006
"4396","FACB2",10683
"4397","FACB2",10790
"4398","FACB2",10791
"4399","FACB2",11499
"4400","FACB2",11596
"4401","FACB2",12216
"4402","FACB2",12314
"4403","FACB2",12505
"4404","FACB2",6938
"4405","FACB2",7100
"4406","FACB2",7162
"4407","FACB2",7316
"4408","FACB2",7448
"4409","FACB2",7580
"4410","FACB2",7693
"4411","FACB2",7740
"4412","FACB2",7923
"4413","FACB2",8058
"4414","FACB2",8181
"4415","FACB2",8268
"4416","FACB2",8341
"4417","FACB2",8391
"4418","FACB2",8462
"4419","FACB2",8556
"4420","FACB2",8584
"4421","FACB2",8729
"4422","FACB2",8846
"4423","FACB2",8904
"4424","FACB2",8989
"4425","FACB2",9070
"4426","FACB2",9199
"4427","FACB2",9281
"4428","FACB2",9369
"4429","FACB2",9370
"4430","FACB2",9519
"4431","FACB2",9602
"4432","FACB2",9603
"4433","FACB2",9801
"4434","FACB2",9864
"4435","FACB2",9946
"4436","FACB2",10014
"4437","FACB2",10152
"4438","FACB2",10164
"4439","FACB2",10222
"4440","FACB2",10266
"4441","FACB2",10334
"4442","FACB2",10353
"4443","FACB2",10502
"4444","FACB2",10550
"4445","FACB2",10667
"4446","FACB2",10696
"4447","FACB2",10824
"4448","FACB2",10991
"4449","FACB2",10992
"4450","FACB2",11058
"4451","FACB2",11060
"4452","FACB2",11167
"4453","FACB2",11326
"4454","FACB2",11468
"4455","FACB2",11507
"4456","FACB2",11534
"4457","FACB2",11746
"4458","FACB2",11823
"4459","FACB2",12028
"4460","FACB2",12050
"4461","FACB2",12094
"4462","FACB2",12121
"4463","FACB2",12215
"4464","FACB2",12258
"4465","FACB2",12347
"4466","FACB2",12423
"4467","FACB2",12541
"4468","FACB2",12568
"4469","FACB2",12728
"4470","FACB2",12831
"4471","FACB2",12883
"4472","FACB2",12950
"4473","FACB2",13019
"4474","FACB2",13027
"4475","FACB2",13156
"4476","FACB2",6993
"4477","FACB2",7107
"4478","FACB2",7219
"4479","FACB2",7347
"4480","FACB2",7537
"4481","FACB2",7695
"4482","FACB2",7818
"4483","FACB2",7979
"4484","FACB2",8088
"4485","FACB2",8217
"4486","FACB2",8303
"4487","FACB2",8552
"4488","FACB2",8582
"4489","FACB2",8724
"4490","FACB2",8814
"4491","FACB2",8905
"4492","FACB2",9011
"4493","FACB2",9082
"4494","FACB2",9224
"4495","FACB2",9227
"4496","FACB2",9272
"4497","FACB2",9373
"4498","FACB2",9539
"4499","FACB2",9581
"4500","FACB2",9592
"4501","FACB2",9728
"4502","FACB2",9762
"4503","FACB2",10065
"4504","FACB2",10086
"4505","FACB2",10087
"4506","FACB2",10198
"4507","FACB2",10384
"4508","FACB2",10529
"4509","FACB2",10734
"4510","FACB2",10915
"4511","FACB2",10996
"4512","FACB2",11049
"4513","FACB2",11182
"4514","FACB2",11395
"4515","FACB2",11460
"4516","FACB2",11744
"4517","FACB2",11966
"4518","FACB2",12037
"4519","FACB2",12279
"4520","FACB2",12399
"4521","FACB2",12548
"4522","FACB2",12617
"4523","FACB2",12657
"4524","FACB2",12874
"4525","FACB2",13113
"4526","FACB2",13154
"4527","FACA2",2521
"4528","FACA2",2358
"4529","FACA2",2421
"4530","FACA2",2496
"4531","FACA2",2559
"4532","FACA2",2626
"4533","FACA2",2685
"4534","FACA2",2881
"4535","FACA2",3018
"4536","FACA2",3427
"4537","FACA2",3908
"4538","FACA2",4055
"4539","FACA2",2622
"4540","FACA2",2418
"4541","FACA2",2419
"4542","FACA2",2445
"4543","FACA2",2502
"4544","FACA2",2557
"4545","FACA2",2695
"4546","FACA2",2739
"4547","FACA2",2804
"4548","FACA2",2913
"4549","FACA2",2963
"4550","FACA2",2997
"4551","FACA2",3161
"4552","FACA2",3247
"4553","FACA2",3268
"4554","FACA2",3331
"4555","FACA2",3387
"4556","FACA2",3390
"4557","FACA2",3556
"4558","FACA2",3676
"4559","FACA2",3691
"4560","FACA2",3925
"4561","FACA2",3931
"4562","FACA2",4062
"4563","FACA2",4122
"4564","FACA2",4132
"4565","FACA2",4163
"4566","FAECA",94
"4567","FAECA",106
"4568","FAECA",186
"4569","FAECA",251
"4570","FACB2",6967
"4571","FACB2",7484
"4572","FACB2",7711
"4573","FACB2",7848
"4574","FACB2",8037
"4575","FACB2",8615
"4576","FACB2",10729
"4577","FACB2",6891
"4578","FACB2",7056
"4579","FACB2",7181
"4580","FACB2",7312
"4581","FACB2",7439
"4582","FACB2",7480
"4583","FACB2",7655
"4584","FACB2",7846
"4585","FACB2",7983
"4586","FACB2",8023
"4587","FACB2",8170
"4588","FACB2",8408
"4589","FACB2",8485
"4590","FACB2",8680
"4591","FACB2",8755
"4592","FACB2",8839
"4593","FACB2",8959
"4594","FACB2",9096
"4595","FACB2",9097
"4596","FACB2",9130
"4597","FACB2",9328
"4598","FACB2",9418
"4599","FACB2",9537
"4600","FACB2",9643
"4601","FACB2",9721
"4602","FACB2",9867
"4603","FACB2",10002
"4604","FACB2",10240
"4605","FACB2",10335
"4606","FACB2",10363
"4607","FACB2",10401
"4608","FACB2",10509
"4609","FACB2",10798
"4610","FACB2",10952
"4611","FACB2",11124
"4612","FACB2",11174
"4613","FACB2",11252
"4614","FACB2",11770
"4615","FACB2",11858
"4616","FACB2",12048
"4617","FACB2",12141
"4618","FACB2",12160
"4619","FACB2",12179
"4620","FACB2",12407
"4621","FACB2",12547
"4622","FACB2",12653
"4623","FACB2",12708
"4624","FACB2",13065
"4625","FACB2",13107
"4626","FACA2",2336
"4627","FACA2",2435
"4628","FACA2",2497
"4629","FACA2",2542
"4630","FACA2",2600
"4631","FACA2",2666
"4632","FACA2",2755
"4633","FACA2",2796
"4634","FACA2",2969
"4635","FACA2",3213
"4636","FACA2",3310
"4637","FACA2",3796
"4638","FACA2",3814
"4639","FACA2",3865
"4640","FACA2",4057
"4641","FACB2",6954
"4642","FACB2",7142
"4643","FACB2",7155
"4644","FACB2",7259
"4645","FACB2",7432
"4646","FACB2",7440
"4647","FACB2",7568
"4648","FACB2",7727
"4649","FACB2",7786
"4650","FACB2",8022
"4651","FACB2",8025
"4652","FACB2",8128
"4653","FACB2",8200
"4654","FACB2",8312
"4655","FACB2",8371
"4656","FACB2",8445
"4657","FACB2",8498
"4658","FACB2",8517
"4659","FACB2",8539
"4660","FACB2",8583
"4661","FACB2",8625
"4662","FACB2",8757
"4663","FACB2",8801
"4664","FACB2",8915
"4665","FACB2",8916
"4666","FACB2",8926
"4667","FACB2",8976
"4668","FACB2",9073
"4669","FACB2",9112
"4670","FACB2",9154
"4671","FACB2",9312
"4672","FACB2",9318
"4673","FACB2",9350
"4674","FACB2",9356
"4675","FACB2",9357
"4676","FACB2",9480
"4677","FACB2",9483
"4678","FACB2",9489
"4679","FACB2",9557
"4680","FACB2",9702
"4681","FACB2",9764
"4682","FACB2",9770
"4683","FACB2",9772
"4684","FACB2",9833
"4685","FACB2",9839
"4686","FACB2",9938
"4687","FACB2",9940
"4688","FACB2",10098
"4689","FACB2",10109
"4690","FACB2",10117
"4691","FACB2",10129
"4692","FACB2",10158
"4693","FACB2",10180
"4694","FACB2",10185
"4695","FACB2",10263
"4696","FACB2",10340
"4697","FACB2",10343
"4698","FACB2",10345
"4699","FACB2",10448
"4700","FACB2",10468
"4701","FACB2",10472
"4702","FACB2",10545
"4703","FACB2",10576
"4704","FACB2",10610
"4705","FACB2",10620
"4706","FACB2",10706
"4707","FACB2",10730
"4708","FACB2",10754
"4709","FACB2",10800
"4710","FACB2",10811
"4711","FACB2",10850
"4712","FACB2",10851
"4713","FACB2",10895
"4714","FACB2",10954
"4715","FACB2",10980
"4716","FACB2",11096
"4717","FACB2",11137
"4718","FACB2",11215
"4719","FACB2",11223
"4720","FACB2",11270
"4721","FACB2",11304
"4722","FACB2",11389
"4723","FACB2",11394
"4724","FACB2",11420
"4725","FACB2",11441
"4726","FACB2",11516
"4727","FACB2",11546
"4728","FACB2",11577
"4729","FACB2",11583
"4730","FACB2",11618
"4731","FACB2",11641
"4732","FACB2",11673
"4733","FACB2",11759
"4734","FACB2",11766
"4735","FACB2",11773
"4736","FACB2",11876
"4737","FACB2",11913
"4738","FACB2",11976
"4739","FACB2",11999
"4740","FACB2",12103
"4741","FACB2",12108
"4742","FACB2",12237
"4743","FACB2",12259
"4744","FACB2",12267
"4745","FACB2",12282
"4746","FACB2",12300
"4747","FACB2",12341
"4748","FACB2",12354
"4749","FACB2",12373
"4750","FACB2",12476
"4751","FACB2",12517
"4752","FACB2",12606
"4753","FACB2",12645
"4754","FACB2",12669
"4755","FACB2",12682
"4756","FACB2",12697
"4757","FACB2",12724
"4758","FACB2",12787
"4759","FACB2",12895
"4760","FACB2",12896
"4761","FACB2",12908
"4762","FACB2",12978
